iter,ratio
1,0.0
2,0.7208333333333333
3,1.03
4,1.0783333333333336
5,1.055894105894106
6,0.9835813492063492
7,0.9400313085607201
8,0.8601226551226551
9,0.8009702419370612
10,0.7790003746253747
11,0.7364226788003878
12,0.7219486215538847
13,0.6947198879252225
14,0.661934224293938
15,0.6577444133746905
16,0.6659850606909431
17,0.6714959903547081
18,0.681917926551794
19,0.6716305426260814
20,0.6579385031130638
21,0.6406499719653465
22,0.6541452703948376
23,0.6408700511378482
24,0.6257431157781326
25,0.6165865320854678
26,0.599958105084468
27,0.5943200934057056
28,0.6031671738369615
29,0.6003735537070745
30,0.5922988251408782
31,0.5851391139473352
32,0.5757980064283669
33,0.5721392282412336
34,0.5735787265760235
35,0.5723483051699828
36,0.5790888322043652
37,0.5857253647040817
38,0.5851291409556071
39,0.575575794768342
40,0.5675398733910396
41,0.5604032879281935
42,0.5555385977365679
43,0.5491814082109647
44,0.5542604710673509
45,0.5567964246939943
46,0.5456581115371704
47,0.5378305911837854
48,0.5284373739691101
49,0.5253164755706397
50,0.5170973751899698
51,0.5097595879883772
52,0.5041519378036287
53,0.5012702695624026
54,0.5001118423506636
55,0.4984071810122
56,0.49241563846124814
57,0.488273433351844
58,0.4834425893690654
59,0.4799264568973653
60,0.4754335095991591
61,0.4715002841205284
62,0.4677276886654518
63,0.46358308370640966
64,0.4610242215824868
65,0.45756361119364064
66,0.4539779450153061
67,0.45035534409200767
68,0.44762446668046535
69,0.44398489981148215
70,0.440868366992885
71,0.4388313292353752
72,0.4368612389162528
73,0.4372304891085516
74,0.4357821544978391
75,0.4342000703228604
76,0.4385503818200066
77,0.4376342447759446
78,0.4363488572508203
79,0.4353995639033383
80,0.43484062810795787
81,0.4341748055190974
82,0.4330561558668661
83,0.43261840633582427
84,0.43226018356337353
85,0.43191010624241155
86,0.4313984074546459
87,0.4310638071630871
88,0.4307255791479081
89,0.4304084271527307
90,0.4302586144186483
91,0.4299534480531964
92,0.42965650329622357
93,0.42951625084180556
94,0.429230172958353
95,0.4289515636896821
96,0.42881998474231364
97,0.42855125862307214
98,0.42855125862307214
99,0.42855125862307214
100,0.42855125862307214
101,0.42855125862307214
102,0.42855125862307214
103,0.42855125862307214
104,0.42855125862307214
105,0.42855125862307214
106,0.42855125862307214
107,0.42855125862307214
108,0.42855125862307214
109,0.42855125862307214
110,0.42855125862307214
111,0.42855125862307214
112,0.42855125862307214
113,0.42855125862307214
114,0.42855125862307214
delivered,0.395
