iter,ratio
1,0.0
2,0.7208333333333333
3,0.9082539682539684
4,0.9419642857142858
5,0.8655011655011655
6,0.8321455627705626
7,0.8203022545050407
8,0.8139285714285714
9,0.7661567535099472
10,0.7475483580746739
11,0.7011443817659788
12,0.6757981601731602
13,0.6838925024251112
14,0.6476122897570266
15,0.638586284086284
16,0.6168735000631552
17,0.6117793095485629
18,0.598695795107962
19,0.5831803214377491
20,0.5835877323948144
21,0.5618799798627585
22,0.5566445637266071
23,0.543068709545732
24,0.5293287209000559
25,0.5324431710052011
26,0.5248063285750353
27,0.533704048300091
28,0.5233864672932539
29,0.5168177463681516
30,0.5045758940532321
31,0.4946017766787887
32,0.4851031141272354
33,0.4810458502963237
34,0.4718678531114695
35,0.4588678323671932
36,0.46781173222272276
37,0.4604043867954427
38,0.4505721162949352
39,0.4407336517687586
40,0.43740979891891685
41,0.4299716861683981
42,0.43107663871603963
43,0.4287984945839458
44,0.42565164052848814
45,0.4183280655487655
46,0.40908651765298004
47,0.4032550538738038
48,0.3966906509738889
49,0.3891293697824091
50,0.3889692669442784
51,0.38452244166002
52,0.3792018326823678
53,0.37655544419243603
54,0.3713331659023844
55,0.36499279181230815
56,0.3616552147220395
57,0.3577441737040618
58,0.3553568258908591
59,0.3525174745861341
60,0.3496336600091391
61,0.34595737714198915
62,0.3428470694642419
63,0.3392745971547113
64,0.336540109245224
65,0.3336425323679556
66,0.33049266033448776
67,0.328642686523443
68,0.3273726383343869
69,0.3250373278381963
70,0.323282373586973
71,0.32202081405328065
72,0.31960216990676926
73,0.31841190559698473
74,0.3173324486684743
75,0.3161274021906799
76,0.31381891960128666
77,0.3123873286078781
78,0.3110722229668167
79,0.3100311483091055
80,0.30902190283876546
81,0.30842005098691366
82,0.3076762368445115
83,0.3067261391354986
84,0.3061667587568412
85,0.3040268332653362
86,0.3034933175334621
87,0.3015970194956319
88,0.2999658919668336
89,0.29932669192989986
90,0.29870318852227407
91,0.2977580925269402
92,0.2963631018689591
93,0.29558260606742537
94,0.29412253993640425
95,0.293561801876716
96,0.2928208870897486
97,0.29209959231798094
98,0.29139709835034566
99,0.2909951193769381
100,0.2904809876753064
101,0.2896353217133615
102,0.2896353217133615
103,0.2896353217133615
104,0.2896353217133615
105,0.2896353217133615
106,0.2896353217133615
107,0.2896353217133615
108,0.2896353217133615
109,0.2896353217133615
110,0.2896353217133615
111,0.2896353217133615
112,0.2896353217133615
113,0.2896353217133615
114,0.2896353217133615
115,0.2896353217133615
116,0.2896353217133615
delivered,0.3925
