iter,ratio
1,0.0
2,0.7000000000000001
3,0.7246825396825397
4,0.7595238095238095
5,0.8179997779997781
6,0.7985876623376623
7,0.7448868778280543
8,0.7530900349650349
9,0.7453084611037398
10,0.7317190119821698
11,0.7141364411377198
12,0.7071767667877509
13,0.7350052073293762
14,0.7197504129857073
15,0.7068196948242321
16,0.679969375431332
17,0.6822739840681017
18,0.6835298906245113
19,0.6726999349956827
20,0.6698373061424533
21,0.6496059151800129
22,0.647590538808605
23,0.6454652860030178
24,0.638743259493832
25,0.648268495977928
26,0.6424139441058488
27,0.627363755133502
28,0.6298064442067071
29,0.6155717745294704
30,0.6091840418857102
31,0.5882683163667733
32,0.5746634128419614
33,0.5774724943666358
34,0.5829829376849791
35,0.5727353672208382
36,0.5610202191247449
37,0.5536956938080394
38,0.5399655737353678
39,0.5286803524450909
40,0.519814945165858
41,0.5233017344928874
42,0.5197149106182113
43,0.5112561799490335
44,0.5051176377636931
45,0.5009269769446101
46,0.4940233511197965
47,0.493868801182875
48,0.4870377985469589
49,0.48013186796704554
50,0.48302929895190083
51,0.4836855930876829
52,0.479707089940295
53,0.47771185239648134
54,0.4734019220877747
55,0.46640825377502376
56,0.4583443615217412
57,0.454430992684863
58,0.44946965585289406
59,0.4467662052593047
60,0.4419590356740518
61,0.4390123481982289
62,0.4331669827159435
63,0.430328821582869
64,0.4279992745971251
65,0.42519189945781327
66,0.4206794560970521
67,0.42267002944095244
68,0.41940250181350586
69,0.41820433727106493
70,0.41723627152039044
71,0.41649180471958563
72,0.41486765260491343
73,0.41362945899660275
74,0.4115804401881661
75,0.410408307135049
76,0.4094408459499916
77,0.40832956554552097
78,0.4074953769280012
79,0.4068949225300784
80,0.4056464412121046
81,0.40483035551856783
82,0.40398343931993735
83,0.40343980135343716
84,0.402858805337179
85,0.40229169351592464
86,0.40162867482007425
87,0.4011341546383046
88,0.4005000439889811
89,0.3996510969404248
90,0.39882445106338804
91,0.39774439583072674
92,0.3971677663410537
93,0.39618161141722963
94,0.39553956974364207
95,0.3949123519200415
96,0.3932775540464825
97,0.39197500648962735
98,0.3912200916889021
99,0.390796006584366
100,0.3901891689775283
101,0.3900681768420171
102,0.3900681768420171
103,0.3900681768420171
104,0.3900681768420171
105,0.3900681768420171
106,0.3900681768420171
107,0.3900681768420171
108,0.3900681768420171
109,0.3900681768420171
110,0.3900681768420171
111,0.3900681768420171
112,0.3900681768420171
113,0.3900681768420171
114,0.3900681768420171
115,0.3900681768420171
delivered,0.42
