iter,ratio
1,0.0
2,0.7416666666666667
3,1.0042857142857144
4,0.9579166666666665
5,0.934963924963925
6,0.94375
7,0.8802497502497502
8,0.9320909645909646
9,0.9491189512242144
10,0.9096593031151855
11,0.8826909471390895
12,0.8940037593984963
13,0.853279071833359
14,0.8574430551332723
15,0.891346860535766
16,0.8830827936154023
17,0.8894488119778645
18,0.8804546518679995
19,0.8854992103361697
20,0.9080713779405821
21,0.9269970432385788
22,0.9376239132124887
23,0.9265906879326045
24,0.9307046818769692
25,0.9284660737326593
26,0.9243173845987597
27,0.917873071835154
28,0.9013940400145053
29,0.9084507578321034
30,0.8952207287587722
31,0.8953622901581312
32,0.9005640129503382
33,0.9054137403034719
34,0.9106348697704065
35,0.9083868126594059
36,0.9064108870740137
37,0.9206186991886984
38,0.9302248558608653
39,0.9211782425492661
40,0.9249098778689746
41,0.9231466615856826
42,0.9368866084622042
43,0.9389600411868383
44,0.9321770807455154
45,0.9404973715227231
46,0.9459956003916903
47,0.9605415472019594
48,0.9685863250990296
49,0.9697517194884803
50,0.9790284812190511
51,0.9867342874004736
52,0.9917511092698541
53,0.9917459655111681
54,1.0139162449255608
55,1.0134521237083833
56,1.0176259665052252
57,1.0164721479172345
58,1.0303109626723537
59,1.0291607550106643
60,1.0260417031387346
61,1.025190730191416
62,1.026862564816739
63,1.026862564816739
64,1.026862564816739
65,1.026862564816739
66,1.026862564816739
67,1.026862564816739
68,1.026862564816739
69,1.026862564816739
70,1.026862564816739
71,1.026862564816739
72,1.026862564816739
73,1.026862564816739
74,1.026862564816739
75,1.026862564816739
76,1.026862564816739
77,1.026862564816739
78,1.026862564816739
79,1.026862564816739
80,1.026862564816739
81,1.026862564816739
82,1.026862564816739
83,1.026862564816739
84,1.026862564816739
85,1.026862564816739
86,1.026862564816739
87,1.026862564816739
88,1.026862564816739
89,1.026862564816739
90,1.026862564816739
91,1.026862564816739
92,1.026862564816739
93,1.026862564816739
94,1.026862564816739
95,1.026862564816739
96,1.026862564816739
97,1.026862564816739
98,1.026862564816739
99,1.026862564816739
100,1.026862564816739
101,1.026862564816739
102,1.026862564816739
delivered,0.5475
