iter,ratio
1,0.0
2,0.6
3,0.8107142857142857
4,0.8282738095238095
5,0.7629850704850705
6,0.7202092352092352
7,0.7163876319758672
8,0.7369886363636363
9,0.7460690943043884
10,0.7361456927575349
11,0.728645287461077
12,0.7563603425559947
13,0.80211734064931
14,0.8075210402585554
15,0.8197851154165899
16,0.8190615056240056
17,0.8255852378811823
18,0.853153572051735
19,0.881457943883299
20,0.8934307381175268
21,0.8859455843293975
22,0.8834806533335946
23,0.8819955276944327
24,0.8887112499163623
25,0.896514106516235
26,0.9035437889364676
27,0.910724163921903
28,0.9047782988376019
29,0.895666937025358
30,0.9009600265279663
31,0.9048329930324852
32,0.9068251658475994
33,0.8961868994919062
34,0.9083936592696435
35,0.9065121003865901
36,0.911085681593395
37,0.9250888882864267
38,0.9253769099842917
39,0.9365076112966337
40,0.9269102010347741
41,0.9325901997891485
42,0.9352985587958482
43,0.9296394617051293
44,0.9392611743627984
45,0.9446640690989536
46,0.9375308862040701
47,0.9420027247274387
48,0.943616276564927
49,0.9580929372073574
50,0.9647069775073112
51,0.9622308817495175
52,0.9565003623702635
53,0.9651801606002719
54,0.9686755291776578
55,0.9792125666398579
56,0.9822474347125206
57,0.9820570251629614
58,0.9821581084364086
59,0.9848556575091335
60,0.9818742584994352
61,0.9846873254650816
62,0.9884131630192258
63,0.9879186540354276
64,0.9887418987512424
65,0.9887998807401838
66,0.9875770866803111
67,0.9863868004539691
68,0.9871862092073037
69,0.9862264497253428
70,0.9853066802217965
71,0.98442445233064
72,0.9835775135551298
73,0.9835775135551298
74,0.9835775135551298
75,0.9835775135551298
76,0.9835775135551298
77,0.9835775135551298
78,0.9835775135551298
79,0.9835775135551298
80,0.9835775135551298
81,0.9835775135551298
82,0.9835775135551298
83,0.9835775135551298
84,0.9835775135551298
85,0.9835775135551298
86,0.9835775135551298
87,0.9835775135551298
88,0.9835775135551298
89,0.9835775135551298
90,0.9835775135551298
91,0.9835775135551298
92,0.9835775135551298
93,0.9835775135551298
94,0.9835775135551298
95,0.9835775135551298
96,0.9835775135551298
97,0.9835775135551298
98,0.9835775135551298
99,0.9835775135551298
delivered,0.71
