iter,ratio
1,0.0
2,0.7583333333333334
3,0.9285714285714288
4,1.040833333333333
5,1.046278998778999
6,0.9493650793650794
7,0.8780871905871906
8,0.8433173076923076
9,0.8242413073682423
10,0.8173836580086583
11,0.802638246170754
12,0.7593812656641604
13,0.7367812696360255
14,0.7257614667940755
15,0.7363427265692962
16,0.6993561072140795
17,0.6731347778828376
18,0.6622246294860259
19,0.6314963231023423
20,0.6089050766956717
21,0.5840567746656989
22,0.605403366091253
23,0.5928748633255668
24,0.5797397973244739
25,0.5662381005288033
26,0.57355146022559
27,0.5682714214364623
28,0.5629250663901131
29,0.565627159281701
30,0.5555689544842136
31,0.5527104686481381
32,0.5481378986914419
33,0.5422912012325247
34,0.5468546072616636
35,0.5457401724104955
36,0.5517394572085282
37,0.550103169415531
38,0.5390581177592954
39,0.5375091248833359
40,0.545032270998526
41,0.5408155852785975
42,0.5311174823315474
43,0.5210334264906359
44,0.5170599811437564
45,0.5118837272161149
46,0.5034638633691341
47,0.5049306740275578
48,0.5053092674674655
49,0.5068484650463522
50,0.5015902254467139
51,0.4987591806863489
52,0.49401554545942766
53,0.48715783548492697
54,0.4869244922408579
55,0.48571548247444285
56,0.4810464821460966
57,0.4788606744202416
58,0.472699021551729
59,0.4716398888003333
60,0.4777791223049121
61,0.4747273608811512
62,0.469402899049013
63,0.46520876972188174
64,0.45961937635484656
65,0.45726267743299776
66,0.4523042273226762
67,0.4508303304645266
68,0.44987265869747156
69,0.4483888749788084
70,0.4474824933501407
71,0.4466003956145845
72,0.4455078556452944
73,0.4443453977968745
74,0.44352682690496686
75,0.4425170748032867
76,0.44197779845566865
77,0.4412739534775555
78,0.44053233488072713
79,0.4397382325494822
80,0.4394858937607509
81,0.43906949910805454
82,0.43859624751725823
83,0.4384713577141433
84,0.43807531867075167
85,0.43763446385509264
86,0.4373628175536868
87,0.437163300913062
88,0.4367886136842583
89,0.4365959271986302
90,0.43648980984532193
91,0.43623141744407234
92,0.4358959161613661
93,0.43579657067282007
94,0.43548110341514973
95,0.4352740875688855
96,0.4352137805513417
97,0.43515471697745856
98,0.43515471697745856
99,0.43515471697745856
100,0.43515471697745856
101,0.43515471697745856
102,0.43515471697745856
103,0.43515471697745856
104,0.43515471697745856
105,0.43515471697745856
delivered,0.355
