iter,ratio
1,0.0
2,0.6458333333333333
3,0.893015873015873
4,1.0270833333333333
5,0.9646320346320346
6,0.9481421356421356
7,0.8836692719045658
8,0.810448717948718
9,0.7912173853875293
10,0.7621280364372469
11,0.7553668461830094
12,0.72034255599473
13,0.7087536014709928
14,0.6978370421848682
15,0.6756184087230598
16,0.6528510710304188
17,0.6417448634402755
18,0.6516057553557552
19,0.6313028920988574
20,0.6336658821877209
21,0.6492141056278496
22,0.6423433865256993
23,0.6306326033992
24,0.621742030569088
25,0.6224845774637833
26,0.6109150692249136
27,0.5966024723625398
28,0.6009165443048343
29,0.6008064814021613
30,0.5860028499826141
31,0.579253063379479
32,0.5688815174888595
33,0.5712024426155162
34,0.5628935230626013
35,0.5606294232194671
36,0.556273947226637
37,0.5513281230178185
38,0.5470152668771336
39,0.53749681361107
40,0.5285537528099014
41,0.5259452608710578
42,0.5172439360284192
43,0.5083353913418326
44,0.49958067794315636
45,0.49454751092720317
46,0.4864780355882556
47,0.47640792522617714
48,0.4734696658980181
49,0.4652157494547022
50,0.45798575410541426
51,0.4563512616629402
52,0.45737316719738424
53,0.4637290162908599
54,0.45605342648412944
55,0.4499901742607023
56,0.44341083539947
57,0.43671603919323376
58,0.4321433341763158
59,0.42640867355683854
60,0.4234295233762211
61,0.4198734828291122
62,0.42116775308404614
63,0.4190856548799283
64,0.4151054744986036
65,0.4127863763441736
66,0.41008997260785385
67,0.4069958798148455
68,0.4013634084591498
69,0.397644893731984
70,0.39370461242450366
71,0.39149004257531245
72,0.38935907896333466
73,0.38842803028815676
74,0.3870440739231254
75,0.38496564427934965
76,0.3837739552564868
77,0.38202091010126377
78,0.37989680259979763
79,0.3791060813660385
80,0.37843361301160805
81,0.377558893595222
82,0.3769190260854358
83,0.3756791179675601
84,0.3749755518232837
85,0.3739905265642113
86,0.3729153730970399
87,0.3712219000865894
88,0.3699889548246032
89,0.3694669835406342
90,0.3682868577796344
91,0.36629923522006813
92,0.36554736233112906
93,0.3648141014454379
94,0.363093132210069
95,0.3618758547578736
96,0.36118963649761965
97,0.3601743772736999
98,0.3595155119274774
delivered,0.44
